Timestamp,TargetID,ReactionTime,ErrorDistance,Velocity,CurrentDifficulty,HitScore,MotionVariance,TargetType
2026-04-14T16:24:21.271,1,0.5161,24.17,0.00,1,Great,26.6528,circle
2026-04-14T16:24:25.231,1001,2.6741,9.51,117.65,1,Miss,3192.4653,slider
2026-04-14T16:24:27.290,1002,1.9342,12.45,0.00,1,Perfect,0.0000,slider
2026-04-14T16:24:27.771,2,0.9140,33.73,0.00,1,Great,287.7778,circle
2026-04-14T16:24:29.595,3,0.3152,15.81,0.00,1,Perfect,218.7431,circle
2026-04-14T16:24:31.589,4,0.2995,9.06,0.00,1,Perfect,432.1875,circle
2026-04-14T16:24:33.731,5,0.0498,20.62,0.00,1,Great,797.5278,circle
2026-04-14T16:24:36.996,1003,0.7298,15.96,0.00,1,Perfect,1.4097,slider
2026-04-14T16:24:39.805,1004,1.4009,15.56,131.53,1,Perfect,0.3819,slider
2026-04-14T16:24:40.949,6,0.4609,53.15,0.00,1,Good,90.9653,circle
2026-04-14T16:24:43.626,1005,0.9815,47.43,58.82,2,Good,18.9097,slider
2026-04-14T16:24:46.135,1006,1.0100,31.97,62.50,2,Great,557.5972,slider
2026-04-14T16:24:46.926,7,0.0167,39.82,0.00,2,Good,142.6597,circle
2026-04-14T16:24:50.668,1007,1.3360,70.87,0.00,2,Good,1547.3194,slider
2026-04-14T16:24:52.446,1008,1.1640,217.26,62.50,2,Good,613.5486,slider
2026-04-14T16:24:53.873,8,0.3652,27.46,0.00,2,Great,1809.5486,circle
2026-04-14T16:24:55.826,9,0.1522,20.12,0.00,2,Great,299.9097,circle
2026-04-14T16:24:59.278,1009,1.0299,54.76,0.00,2,Good,0.8889,slider
2026-04-14T16:25:00.457,10,0.2870,34.93,0.00,2,Good,3388.3056,circle
2026-04-14T16:25:03.304,1010,0.9799,319.01,88.39,2,Good,264.6597,slider
2026-04-14T16:25:04.742,11,0.3178,43.42,0.00,2,Good,679.0417,circle
2026-04-14T16:25:07.603,12,0.3663,6.71,0.00,2,Perfect,0.0000,circle
2026-04-14T16:25:09.825,1011,0.8767,65.17,125.00,2,Good,4533.5764,slider
2026-04-14T16:25:13.232,1012,0.9514,47.34,0.00,2,Good,416.2639,slider
2026-04-14T16:25:14.903,1013,0.9063,20.56,0.00,2,Perfect,5.6319,slider
2026-04-14T16:25:17.049,1014,1.0482,43.72,0.00,2,Good,345.1944,slider
2026-04-14T16:25:18.044,13,0.3963,13.60,83.19,2,Perfect,1346.5278,circle
2026-04-14T16:25:20.503,14,0.5002,14.21,0.00,2,Perfect,129.8611,circle
2026-04-14T16:25:22.536,15,0.2929,27.80,0.00,2,Great,122.7639,circle
2026-04-14T16:25:33.544,1001,0.5961,7.57,125.00,1,Perfect,408.1597,slider
2026-04-14T16:25:35.340,1,0.3637,25.18,58.82,1,Great,260.3194,circle
2026-04-14T16:25:37.699,2,0.2970,18.97,0.00,1,Perfect,595.0764,circle
2026-04-14T16:25:40.199,1002,0.7194,50.60,0.00,1,Good,184.7639,slider
2026-04-14T16:25:41.872,3,0.0164,36.89,0.00,1,Good,795.1111,circle
2026-04-14T16:25:44.387,4,0.2791,27.20,0.00,1,Great,44.9097,circle
2026-04-14T16:25:47.881,1003,1.2972,69.71,0.00,1,Good,0.0000,slider
2026-04-14T16:25:48.818,5,0.3277,32.14,58.82,1,Great,709.4931,circle
2026-04-14T16:25:51.036,6,0.3337,13.45,125.00,1,Perfect,78.1319,circle
2026-04-14T16:25:53.339,7,0.3819,16.64,0.00,1,Perfect,0.1875,circle
2026-04-14T16:25:55.645,8,0.4101,8.94,0.00,1,Perfect,32.7431,circle
2026-04-14T16:25:58.538,1004,1.0693,27.74,0.00,2,Great,44.9097,slider
2026-04-14T16:26:00.183,9,0.0158,5.10,0.00,2,Perfect,4.5972,circle
2026-04-14T16:26:03.166,1005,1.0521,65.43,0.00,2,Good,21.2639,slider
2026-04-14T16:26:04.796,1006,0.9042,110.41,235.29,3,Good,609.7222,slider
2026-04-14T16:26:06.997,10,0.6361,17.46,0.00,3,Great,15.3194,circle
2026-04-14T16:26:09.341,1007,1.0949,78.23,0.00,3,Good,22242.1944,slider
2026-04-14T16:26:11.242,1008,0.7766,48.74,0.00,3,Good,1379.7153,slider
2026-04-14T16:26:13.092,11,0.4282,18.03,187.50,3,Great,250.8056,circle
2026-04-14T16:26:15.797,1009,0.9944,53.58,1529.41,3,Good,883.3194,slider
2026-04-14T16:26:17.800,1010,0.8698,175.34,0.00,3,Good,160977.4097,slider
2026-04-14T16:26:21.206,1011,2.0027,31.69,529.41,3,Good,51900.6667,slider
2026-04-14T16:26:21.929,12,0.5568,17.03,58.82,3,Great,222.8542,circle
2026-04-14T16:26:26.946,1012,3.6000,999.00,0.00,3,Miss,0.0000,slider
2026-04-14T16:26:29.155,1013,3.6000,999.00,0.00,3,Miss,0.0000,slider
2026-04-14T16:26:31.370,1014,3.6000,999.00,0.00,3,Miss,0.0000,slider
2026-04-14T16:26:33.563,1015,3.6000,999.00,0.00,2,Miss,142.7639,slider
2026-04-14T16:26:34.715,1016,2.2155,155.04,428.24,2,Good,97727.8264,slider
2026-04-14T16:26:36.776,1017,2.1954,15.16,364.43,2,Good,5729.4375,slider
2026-04-14T16:26:37.907,13,0.4275,34.54,0.00,2,Good,84.1944,circle
2026-04-14T16:38:38.499,1,1.2208,5.39,0.00,1,Perfect,14.1597,circle
2026-04-14T16:38:39.477,2,0.3972,22.67,0.00,1,Great,12.9653,circle
2026-04-14T16:38:41.817,3,0.3996,10.44,0.00,1,Perfect,0.9097,circle
2026-04-14T16:38:45.104,1001,1.2749,19.19,0.00,2,Perfect,1.6389,slider
2026-04-14T16:38:46.152,4,0.5663,7.07,0.00,2,Perfect,1.7431,circle
2026-04-14T16:38:48.399,5,0.4835,13.04,0.00,2,Perfect,0.0764,circle
2026-04-14T16:38:50.625,6,0.5151,4.24,0.00,3,Perfect,1.2222,circle
2026-04-14T16:38:54.435,1002,1.4745,27.96,0.00,3,Good,24.9653,slider
2026-04-14T16:38:55.895,7,0.1014,4.12,0.00,3,Perfect,0.3056,circle
2026-04-14T16:38:57.206,8,0.6838,17.00,0.00,4,Good,0.6875,circle
2026-04-14T16:39:01.055,1003,2.7000,999.00,0.00,4,Miss,3991.6528,slider
2026-04-14T16:39:03.014,1004,1.4885,12.20,58.82,4,Great,50.2639,slider
2026-04-14T16:39:04.275,9,1.5000,52.00,0.00,4,Miss,6.1875,circle
2026-04-14T16:39:07.687,1005,2.7000,999.00,0.00,4,Miss,0.0000,slider
2026-04-14T16:39:08.680,10,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-14T16:39:23.346,1,0.4511,27.17,0.00,1,Great,5.5417,circle
2026-04-14T16:39:25.672,2,0.4440,17.09,0.00,1,Perfect,107.8611,circle
2026-04-14T16:39:27.807,3,0.3329,34.93,0.00,1,Great,803.7778,circle
2026-04-14T16:39:31.313,1001,1.6950,216.63,0.00,1,Good,7122.2639,slider
2026-04-14T16:39:33.057,1002,1.0643,71.06,58.82,1,Good,578.4306,slider
2026-04-14T16:39:36.611,4,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T16:39:59.431,1,0.4018,24.17,0.00,1,Great,334.5556,circle
2026-04-14T16:40:02.406,1001,1.2979,89.29,0.00,1,Good,3607.4375,slider
2026-04-14T16:40:04.442,1002,1.1840,59.25,80.12,1,Good,71921.4861,slider
2026-04-14T16:40:05.839,2,0.3121,17.20,0.00,1,Perfect,654.0972,circle
2026-04-14T16:40:08.816,1003,1.0950,40.45,0.00,1,Great,74.4444,slider
2026-04-14T16:40:11.002,1004,1.1210,50.15,0.00,1,Good,10488.5208,slider
2026-04-14T16:40:12.675,3,0.3967,19.85,0.00,1,Great,92.4306,circle
2026-04-14T16:40:14.875,4,0.4262,32.45,0.00,1,Great,68.8819,circle
2026-04-14T16:40:17.430,1005,1.0317,27.75,400.20,1,Perfect,33265.7639,slider
2026-04-14T16:40:19.841,1006,1.0970,61.20,1374.37,1,Good,52781.7986,slider
2026-04-14T16:40:21.171,5,0.2675,22.56,0.00,1,Great,342.8264,circle
2026-04-14T16:40:23.988,6,0.3968,9.49,0.00,1,Perfect,0.0000,circle
2026-04-14T16:40:26.037,7,0.2343,7.28,0.00,1,Perfect,14.7431,circle
2026-04-14T16:40:29.180,1007,1.4412,41.04,117.65,1,Great,5151.6944,slider
2026-04-14T16:40:32.537,8,3.0000,110.00,0.00,1,Miss,21023.8264,circle
2026-04-14T16:40:33.896,1008,1.8772,123.77,1227.93,1,Good,5620.0486,slider
2026-04-14T16:40:36.957,9,3.0000,110.00,0.00,1,Miss,13.0764,circle
2026-04-14T16:40:37.530,10,1.0953,16.40,0.00,1,Perfect,1086.6875,circle
2026-04-14T16:40:41.283,1009,2.3806,38.92,139.75,1,Great,4482.2431,slider
2026-04-14T16:40:42.853,1010,1.6185,69.15,4141.53,1,Good,1492.2778,slider
2026-04-14T16:40:43.601,11,0.4476,26.17,0.00,1,Great,225.2222,circle
2026-04-14T16:40:46.612,1011,1.0438,38.22,0.00,1,Great,4896.0972,slider
2026-04-14T16:40:48.052,12,0.3076,11.18,0.00,1,Perfect,13.9653,circle
2026-04-14T16:40:50.481,13,0.4015,4.12,62.50,1,Perfect,23.8056,circle
2026-04-14T16:40:52.669,14,0.0161,7.81,125.00,1,Perfect,27.6528,circle
2026-04-14T16:40:54.962,15,0.3568,9.22,0.00,2,Perfect,11.5764,circle
2026-04-14T16:40:57.067,16,0.4193,6.08,0.00,2,Perfect,69.9931,circle
2026-04-14T16:40:59.338,17,0.4469,4.00,88.39,2,Perfect,33.5278,circle
2026-04-14T16:41:01.468,18,0.4692,12.21,0.00,3,Great,18.0486,circle
2026-04-14T16:41:05.128,1012,2.0674,110.29,125.00,3,Good,967.4722,slider
2026-04-14T16:41:07.142,1013,1.7675,52.61,0.00,3,Good,26534.3056,slider
2026-04-14T16:41:07.962,19,0.4080,14.87,0.00,3,Great,23.9861,circle
2026-04-14T16:41:10.321,20,0.5216,21.02,0.00,3,Great,133.7431,circle
2026-04-14T16:41:13.216,1014,1.2145,72.86,176.47,3,Good,526.9097,slider
2026-04-14T16:41:15.798,21,2.0000,68.00,0.00,3,Miss,52.2639,circle
2026-04-14T16:41:17.294,1015,1.0722,12.10,0.00,3,Miss,13.4444,slider
2026-04-14T16:41:20.211,22,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T16:41:22.923,23,2.5000,88.00,0.00,2,Miss,2080.0486,circle
2026-04-14T16:46:27.849,1001,1.1945,28.00,0.00,1,Perfect,2.8264,slider
2026-04-14T16:46:28.382,1,0.5814,28.84,0.00,1,Great,509.1875,circle
2026-04-14T16:46:31.156,1002,1.0844,35.17,0.00,1,Great,17807.2083,slider
2026-04-14T16:46:32.681,2,0.4765,27.86,139.75,1,Great,488.9306,circle
2026-04-14T16:46:36.112,1003,1.6626,46.64,0.00,1,Good,50627.2986,slider
2026-04-14T16:46:37.778,3,0.8579,13.04,0.00,1,Perfect,48.8750,circle
2026-04-14T16:46:40.098,1004,1.2745,28.00,343.00,1,Great,10516.6319,slider
2026-04-14T16:46:42.029,1005,0.9983,228.71,1823.53,1,Good,69774.4167,slider
2026-04-14T16:46:44.303,1006,1.0255,173.54,5945.83,1,Good,92997.5486,slider
2026-04-14T16:46:46.710,1007,1.3140,50.91,12966.82,1,Good,106461.0972,slider
2026-04-14T16:46:48.965,1008,0.7889,7.96,0.00,1,Perfect,8.3056,slider
2026-04-14T16:46:50.479,4,0.4689,13.00,0.00,1,Perfect,122.4097,circle
2026-04-14T16:46:53.514,5,0.6902,3.61,0.00,1,Perfect,0.1389,circle
2026-04-14T16:46:55.712,6,0.4554,7.00,0.00,1,Perfect,0.0764,circle
2026-04-14T16:46:58.604,1009,1.4974,60.37,62.50,1,Good,242.9861,slider
2026-04-14T16:46:59.335,7,0.3828,12.04,0.00,1,Perfect,58.3056,circle
2026-04-14T16:47:01.457,8,0.1271,10.63,187.50,1,Perfect,42.1319,circle
2026-04-14T16:47:03.693,9,0.4561,16.12,0.00,1,Perfect,33.4722,circle
2026-04-14T16:47:05.942,10,0.3834,7.62,0.00,2,Perfect,5.3750,circle
2026-04-14T17:01:33.155,1001,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:01:35.157,1,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T17:01:35.357,1002,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:01:37.372,2,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T17:01:41.961,1003,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:01:43.982,3,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T17:01:44.178,1004,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:01:48.419,4,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T17:01:48.602,1005,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:01:53.012,1006,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:01:55.045,5,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T17:01:55.227,1007,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T17:07:53.951,1,1.4851,32.25,0.00,1,Great,27.6944,circle
2026-04-14T17:07:56.256,1001,1.4747,26.15,0.00,1,Perfect,28.7639,slider
2026-04-14T17:07:57.292,2,0.4250,30.53,0.00,1,Great,0.1389,circle
2026-04-14T17:07:59.596,3,0.5627,10.82,0.00,2,Perfect,108.7986,circle
2026-04-14T17:08:01.707,4,0.3464,10.44,0.00,2,Perfect,116.5486,circle
2026-04-14T17:08:04.080,5,0.5913,8.94,0.00,2,Perfect,34.4375,circle
2026-04-14T17:08:06.063,6,0.3975,5.39,58.82,3,Perfect,40.2153,circle
2026-04-14T17:08:08.288,7,0.3632,5.66,0.00,3,Perfect,0.3819,circle
2026-04-14T17:08:11.968,1002,0.9092,21.08,0.00,3,Great,1.3611,slider
2026-04-14T17:08:12.941,8,0.5361,14.14,0.00,4,Great,323.1389,circle
2026-04-14T17:08:15.368,9,0.9278,11.70,0.00,4,Great,33.1389,circle
2026-04-14T17:08:17.071,10,0.3831,4.00,0.00,4,Perfect,97.6319,circle
2026-04-14T17:08:19.734,11,0.5754,11.18,0.00,4,Great,1.5764,circle
2026-04-14T17:08:22.647,1003,1.0617,6.74,0.00,5,Perfect,2.3056,slider
2026-04-14T17:08:23.998,12,1.1000,36.00,0.00,5,Miss,21476.2778,circle
2026-04-14T17:08:26.202,13,1.1000,36.00,0.00,5,Miss,2636.4097,circle
2026-04-14T17:08:28.126,14,0.3623,12.00,0.00,5,Good,73.3889,circle
2026-04-14T17:08:30.417,15,0.5927,12.04,0.00,5,Good,105.7153,circle
2026-04-14T17:08:33.227,1004,1.0739,39.53,0.00,5,Good,8489.6111,slider
2026-04-14T17:08:35.843,1005,1.4691,208.40,488.14,5,Good,165.4722,slider
2026-04-14T17:08:37.349,1006,0.9914,95.06,1562.50,5,Good,64243.0556,slider
2026-04-14T17:08:39.554,1007,0.9255,132.00,588.24,5,Good,190015.3056,slider
2026-04-14T17:08:41.864,1008,0.9435,13.20,534.00,5,Good,7593.3264,slider
2026-04-14T17:08:44.418,1009,1.1660,133.73,1963.33,5,Good,9411.8819,slider
2026-04-14T17:08:46.058,16,1.1000,36.00,0.00,5,Miss,27.0764,circle
2026-04-14T17:08:48.137,1010,0.7911,105.73,5235.29,5,Good,167124.8194,slider
2026-04-14T17:08:50.463,17,1.1000,36.00,0.00,5,Miss,34.4931,circle
2026-04-14T18:46:06.651,1,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T18:46:06.846,1001,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T18:46:19.847,1001,5.4000,999.00,0.00,1,Miss,2.8264,slider
2026-04-14T19:12:47.652,1001,1.1262,7.96,176.47,1,Perfect,217.5278,slider
2026-04-14T19:12:52.671,1003,1.4844,27.99,117.65,1,Perfect,16.3889,slider
2026-04-14T19:12:53.430,1002,5.4000,999.00,0.00,1,Miss,7.0278,slider
2026-04-14T19:12:53.762,1,0.5972,7.07,0.00,1,Perfect,4.0972,circle
2026-04-14T19:13:16.999,1001,1.5533,31.91,58.82,1,Great,76.2778,slider
2026-04-14T19:13:31.820,1,0.8922,22.83,0.00,1,Great,1.1111,circle
2026-04-14T19:13:35.108,1001,1.4594,45.70,0.00,1,Good,23.9861,slider
2026-04-14T19:13:36.446,2,0.7359,18.44,0.00,1,Perfect,0.0000,circle
2026-04-14T19:13:50.157,1,0.5327,22.83,0.00,1,Great,19.2708,circle
2026-04-14T19:13:52.739,2,0.6183,15.65,0.00,1,Perfect,0.0000,circle
2026-04-14T19:14:27.530,1,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T19:14:29.761,2,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T19:14:32.049,1001,2.6340,65.54,0.00,1,Good,485.1597,slider
2026-04-14T19:14:33.076,1002,1.5930,41.78,62.50,1,Great,424.1944,slider
2026-04-14T19:14:34.125,3,0.4126,27.78,0.00,1,Great,142.6528,circle
2026-04-14T19:14:36.263,4,0.4192,40.22,0.00,1,Good,49.2639,circle
2026-04-14T19:14:40.542,1003,1.5860,7.36,0.00,1,Perfect,5.3819,slider
2026-04-14T19:14:41.767,1004,1.2693,9.87,78.57,1,Great,501.5208,slider
2026-04-14T19:14:43.536,5,0.5088,10.44,52.63,1,Perfect,119.1597,circle
2026-04-14T19:14:45.677,6,0.0169,5.00,0.00,1,Perfect,1.0556,circle
2026-04-14T19:14:48.002,7,0.5076,12.17,0.00,1,Perfect,0.0000,circle
2026-04-14T19:14:50.085,8,0.5088,7.07,0.00,2,Perfect,41.0556,circle
2026-04-14T19:14:55.769,9,2.5000,88.00,0.00,2,Miss,0.7431,circle
2026-04-14T19:14:56.115,1005,3.1340,15.93,0.00,2,Perfect,30.5486,slider
2026-04-14T19:14:58.644,1006,2.2258,32.29,0.00,2,Great,31.8542,slider
2026-04-14T19:15:01.127,1007,2.0538,9.15,0.00,2,Perfect,8.6389,slider
2026-04-14T19:15:01.864,10,0.0211,19.31,0.00,3,Great,42.5764,circle
2026-04-14T19:15:03.363,11,0.5872,14.32,62.50,3,Great,3.8542,circle
2026-04-14T19:15:05.461,12,0.5458,10.44,0.00,3,Perfect,105.8264,circle
2026-04-14T19:15:08.038,13,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-14T19:15:11.816,1008,1.8508,5.70,0.00,4,Perfect,0.0000,slider
2026-04-14T19:15:12.468,14,1.5000,52.00,0.00,4,Miss,93.4097,circle
2026-04-14T19:15:15.869,1009,2.7000,999.00,0.00,4,Miss,0.0000,slider
2026-04-14T19:15:18.076,1010,2.7000,999.00,0.00,4,Miss,0.0000,slider
2026-04-14T19:15:20.286,1011,2.7000,999.00,0.00,3,Miss,0.0000,slider
2026-04-14T19:15:21.799,15,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T19:15:24.000,16,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T19:15:27.975,1012,2.1353,36.38,0.00,2,Good,0.0000,slider
2026-04-14T19:15:29.763,1013,2.3943,18.81,212.09,2,Great,1150.6597,slider
2026-04-14T19:15:30.770,17,1.5992,41.15,0.00,2,Good,40.7639,circle
2026-04-14T19:15:32.086,18,0.5731,16.49,0.00,2,Great,404.6319,circle
2026-04-14T19:15:35.491,1014,1.2128,11.39,0.00,2,Perfect,0.0000,slider
2026-04-14T19:15:38.174,1015,1.7955,13.45,0.00,2,Perfect,44.1319,slider
2026-04-14T19:15:39.908,1016,2.1851,24.88,1521.97,2,Great,24714.4722,slider
2026-04-14T19:15:40.634,19,0.6340,19.92,0.00,2,Great,443.3819,circle
2026-04-14T19:15:42.804,20,0.3301,7.07,0.00,2,Perfect,79.5972,circle
2026-04-14T19:15:46.013,1017,1.0129,26.89,0.00,2,Great,117.9444,slider
2026-04-14T19:15:47.170,21,0.3219,3.16,0.00,2,Perfect,146.3819,circle
2026-04-14T19:15:50.797,1018,1.2935,22.34,176.78,2,Great,307.4861,slider
2026-04-14T19:15:53.263,1019,1.1878,35.47,588.24,2,Good,1259.8819,slider
2026-04-14T19:15:55.268,1020,1.8434,10.97,636.27,2,Great,353.0764,slider
2026-04-14T19:15:56.828,1021,1.1142,81.47,0.00,2,Good,0.3056,slider
2026-04-14T20:01:34.510,1001,2.4829,36.40,357.81,1,Great,18.3264,slider
2026-04-14T20:01:36.894,1002,2.3313,10.75,0.00,1,Perfect,0.9722,slider
2026-04-14T20:01:37.863,1,2.2231,8.06,0.00,1,Perfect,113.7431,circle
2026-04-14T20:01:40.356,1003,2.1565,23.54,372.03,2,Perfect,1734.6944,slider
2026-04-14T20:01:41.143,2,1.3599,22.20,97.22,2,Great,1337.7431,circle
2026-04-14T20:01:42.536,3,0.4318,10.44,0.00,2,Perfect,10.7986,circle
2026-04-14T20:01:45.879,1004,0.9720,8.99,0.00,2,Perfect,2.1319,slider
2026-04-14T20:01:46.807,4,0.3616,19.31,58.82,2,Great,119.1389,circle
2026-04-14T20:01:49.023,5,0.4032,28.84,0.00,3,Good,329.8750,circle
2026-04-14T20:01:52.582,6,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:01:54.802,7,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:01:55.807,8,0.3702,12.17,0.00,3,Great,48.9722,circle
2026-04-14T20:02:00.820,1005,3.6000,999.00,0.00,3,Miss,0.0000,slider
2026-04-14T20:02:01.431,9,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:02:03.677,1006,1.4151,34.57,0.00,3,Good,285.3264,slider
2026-04-14T20:02:04.610,10,0.4244,12.08,0.00,3,Great,367.6111,circle
2026-04-14T20:02:08.365,1007,1.7930,62.15,0.00,3,Good,3827.0764,slider
2026-04-14T20:02:10.234,1008,1.2323,41.12,0.00,3,Good,1226.6667,slider
2026-04-14T20:02:14.076,1009,3.6000,999.00,0.00,3,Miss,378.7500,slider
2026-04-14T20:02:14.701,11,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:02:16.311,12,0.9323,16.76,0.00,3,Great,88.7639,circle
2026-04-14T20:02:18.824,1010,1.3302,56.95,0.00,3,Good,1485.9167,slider
2026-04-14T20:02:20.044,13,0.5115,24.17,0.00,3,Good,41.3194,circle
2026-04-14T20:02:23.579,1011,1.2648,57.72,294.12,3,Good,61.6389,slider
2026-04-14T20:02:24.656,14,0.6202,14.87,0.00,3,Great,43.0556,circle
2026-04-14T20:02:27.270,15,1.1317,13.00,0.00,4,Great,32.9306,circle
2026-04-14T20:02:28.884,16,0.4631,14.21,0.00,4,Great,257.4861,circle
2026-04-14T20:02:31.491,17,0.4471,11.40,52.63,4,Great,189.7500,circle
2026-04-14T20:02:34.028,1012,0.9651,16.10,0.00,4,Great,1976.1111,slider
2026-04-14T20:02:35.627,18,0.5561,21.10,0.00,4,Good,321.4097,circle
2026-04-14T20:02:37.597,19,0.3706,10.00,0.00,4,Great,210.5486,circle
2026-04-14T20:02:40.270,1013,0.8837,50.35,202.03,4,Good,20257.9653,slider
2026-04-14T20:02:43.161,1014,1.2008,17.48,868.52,4,Good,3249.3194,slider
2026-04-14T20:02:45.198,1015,1.0875,40.99,0.00,4,Good,6241.9444,slider
2026-04-14T20:02:47.506,1016,0.9592,37.01,0.00,4,Good,288.9931,slider
2026-04-14T20:02:48.899,20,0.2824,24.41,0.00,4,Good,238.8194,circle
2026-04-14T20:02:51.696,1017,0.9243,9.65,0.00,4,Perfect,4860.0417,slider
2026-04-14T20:02:53.139,21,0.4119,14.32,0.00,4,Great,4.1389,circle
2026-04-14T20:02:55.672,22,0.6427,18.44,0.00,4,Good,287.9306,circle
2026-04-14T20:02:57.601,23,0.3864,8.49,0.00,4,Perfect,562.4097,circle
2026-04-14T20:03:01.019,1018,1.3108,28.54,74.07,4,Good,116.6597,slider
2026-04-14T20:03:02.860,24,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-14T20:03:04.805,25,1.0375,15.81,0.00,4,Great,317.4653,circle
2026-04-14T20:03:07.277,26,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-14T20:03:10.669,1019,2.7000,999.00,0.00,4,Miss,0.0000,slider
2026-04-14T20:03:11.679,27,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-14T20:03:14.396,28,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:03:16.593,29,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:03:18.802,30,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-14T20:03:21.517,31,2.5000,88.00,0.00,2,Miss,0.0000,circle
2026-04-14T20:07:52.726,1,1.3281,10.63,0.00,1,Perfect,664.2083,circle
2026-04-14T20:07:54.047,2,0.4498,6.00,0.00,1,Perfect,42.3333,circle
2026-04-14T20:07:57.428,1001,0.9270,9.45,470.59,1,Perfect,1377.9097,slider
2026-04-14T20:07:58.593,3,0.3717,4.47,0.00,1,Perfect,0.0000,circle
2026-04-14T20:08:01.620,1002,0.9231,25.93,0.00,1,Perfect,60.2222,slider
2026-04-14T20:08:02.617,4,0.0166,13.04,0.00,1,Perfect,325.0208,circle
2026-04-14T20:08:04.799,5,0.2493,4.47,0.00,1,Perfect,255.0972,circle
2026-04-14T20:08:07.509,6,0.4193,20.10,0.00,1,Great,41.4444,circle
2026-04-14T20:08:09.367,7,0.2657,14.76,0.00,1,Perfect,277.9097,circle
2026-04-14T20:08:11.719,8,0.3421,10.30,0.00,1,Perfect,37.9861,circle
2026-04-14T20:08:13.696,9,0.3541,11.31,0.00,1,Perfect,168.2153,circle
2026-04-14T20:08:17.276,1003,1.2003,21.66,0.00,1,Perfect,1437.5833,slider
2026-04-14T20:08:18.221,10,0.1987,13.89,0.00,1,Perfect,40.6319,circle
2026-04-14T20:08:20.408,11,0.4453,11.66,0.00,1,Perfect,41.2639,circle
2026-04-14T20:08:22.425,12,0.2721,14.04,0.00,1,Perfect,232.5486,circle
2026-04-14T20:08:24.648,13,0.3432,5.83,0.00,1,Perfect,117.5486,circle
2026-04-14T20:08:27.000,14,0.3595,6.32,0.00,1,Perfect,67.8264,circle
2026-04-14T20:08:29.181,15,0.3232,13.15,89.44,1,Perfect,197.8889,circle
2026-04-14T20:08:32.601,1004,1.2796,53.73,139.75,1,Good,169.3264,slider
2026-04-14T20:08:34.112,16,0.3812,8.60,263.07,1,Perfect,28.4931,circle
2026-04-14T20:08:36.292,1005,0.8698,68.74,0.00,1,Good,15207.4861,slider
2026-04-14T20:08:38.951,1006,1.0658,16.20,139.75,1,Perfect,350.8264,slider
2026-04-14T20:08:41.302,1007,1.0111,29.48,0.00,1,Great,312.8056,slider
2026-04-14T20:08:42.231,17,0.0153,16.28,0.00,1,Perfect,598.6111,circle
2026-04-14T20:08:44.310,18,0.0164,47.76,0.00,1,Good,0.8750,circle
2026-04-14T20:08:46.541,19,0.1518,31.02,0.00,1,Great,3068.7431,circle
2026-04-14T20:08:48.938,20,0.3088,11.66,0.00,1,Perfect,98.4375,circle
2026-04-14T20:08:51.226,21,0.3737,23.85,0.00,1,Great,305.2986,circle
2026-04-14T20:08:53.463,22,0.3169,8.25,117.65,1,Perfect,19.8264,circle
2026-04-14T20:08:56.235,1008,0.8177,124.02,0.00,1,Good,35153.8264,slider
2026-04-14T20:08:58.498,1009,1.0840,31.48,2796.44,1,Great,27646.4097,slider
2026-04-14T20:09:00.070,23,0.0659,28.28,0.00,1,Great,146.3819,circle
